0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,249,514,1250,583,2039,462,3047,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,293,323,141,1154,1,560,4,5499,6,543,153,323,617,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,130,59,41,660,309,5,16,10,77,137,1030,1495,98,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,175,72,32,266,80,153,70,5,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1555,19,19,1555,30,53,7,5500,34,8,168,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,47,47,300,60,234,124,217,4195,1409,159,21,274,234,982,1370,234,762,234,55,698,118,304,25,507,104,7,72,589,43,226,361,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,281,59,289,60,46,56,34,36,1251,50,66,259,56,1187,66,248,12,1
0,0,0,0,0,0,0,0,0,0,844,5501,118,25,60,23,13,118,25,229,16,111,14,34,39,75,103,7,27,12,118,88,40,914,188,14,35,25,246,162,422,229,25,148,100,11,262,515,1933,686,0
176,747,2,2,5503,962,190,366,97,5504,354,207,624,6,138,19,103,246,2,15,2,1,167,3,1222,34,144,19,43,327,316,25,112,20,69,25,18,57,362,1680,1031,19,245,55,798,31,8,83,348,271,1
3048,208,1841,761,267,2160,267,592,688,3,9,18,1188,140,3049,27,689,722,1449,3,746,80,963,738,3050,16,37,30,2498,1124,241,1125,5507,263,1,1841,5508,211,5,516,24,402,1410,12,30,244,1411,344,55,299,0
39,282,219,1032,10,159,267,139,512,1682,2722,4199,8,4,79,12,121,574,1155,49,93,296,144,4,372,8,16,7,11,116,354,147,6,93,49,131,24,30,115,2161,415,489,198,489,1934,12,545,52,5509,1252,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,168,22,8,105,136,131,24,152,1223,351,217,355,44,188,32,432,546,105,129,18,4,8,83,50,22,36,20,0
0,0,0,0,0,0,0,0,618,253,13,226,47,1842,756,41,191,448,286,88,1322,45,87,30,474,1189,154,87,466,87,1371,416,96,12,2162,44,2,1,335,1616,2,1,283,63,4,2499,3531,66,63,521,0
212,119,93,309,64,732,223,202,845,453,48,422,710,651,1681,529,2163,3,11,522,1412,589,61,2500,27,915,155,1,131,6,5,357,93,6,387,230,833,213,738,53,1683,286,79,38,143,1126,1372,31,49,523,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,45,344,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,146,4200,3,61,110,35,423,11,5510,5511,324,146,691,97,638,896,1935,0
183,1156,388,17,8,237,110,141,289,10,6,4,26,185,358,366,9,128,4,1682,2723,185,137,170,185,565,132,66,240,115,1682,254,1,157,100,4,63,9,121,424,3,5,250,56,102,13,259,72,81,1033,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,18,27,14,8,3,1,671,1056,89,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,674,463,612,361,260,192,250,56,2,26,359,1
36,21,3534,4,57,5518,367,68,8,296,271,76,345,18,213,4203,6,1,222,5519,601,76,68,305,536,739,259,2325,213,3056,6,1,2165,28,109,2725,2726,167,100,1685,14,46,163,18,27,46,68,45,915,367,1
42,806,1101,548,9,139,70,22,453,739,84,7,3,143,2727,558,855,1323,856,28,799,530,66,13,409,245,292,16,4,69,561,373,6,1157,1009,12,161,8,3057,57,3057,5520,530,559,268,53,6,1496,262,856,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,77,2,41,21,11,645,0
89,740,2728,6,2326,773,1497,22,41,20,328,378,210,112,1058,187,19,43,231,454,607,38,350,338,941,774,1753,136,5524,13,2,180,23,661,568,105,16,3536,150,458,8,506,219,428,485,20,24,941,5,486,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,1,700,312,305,92,4,1845,63,1158,418,1059,35,49,80,30,110,15,168,701,2,1,49,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,197,14,48,5,6,17,396,15,155,16,62,92,1
187,6,368,1255,24,157,57,187,53,63,59,548,139,1031,139,180,74,541,157,127,9,63,5526,1031,75,82,165,148,5,71,4,210,16,5,138,57,3,392,35,479,149,20,35,41,16,224,625,21,84,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,18,147,1,155,620,29,1034,256,13,147,254,153,20,27,12,17,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1102,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,192,189,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5527,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,101,1936,182,59,4,3059,1618,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,602,72,71,36,109,45,23,143,5,73,276,4204,49,36,49,4205,800,7,9,33,82,43,325,1,64,835,7,32,191,440,81,12,125,5528,172,1
11,1074,1226,63,51,46,11,44,1103,74,148,80,2502,2327,3,9,1557,259,1413,306,16,215,203,40,4,178,992,14,65,140,127,27,69,964,27,1010,1754,5530,40,143,11,40,21,98,1127,75,6,181,70,152,0
326,1681,807,733,1414,89,3537,1256,463,44,126,2503,2166,60,807,107,5532,531,89,897,5533,16,20,4206,73,8,117,57,105,161,60,346,5534,689,1754,97,5535,20,652,43,6,3,64,5,346,136,36,109,18,242,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,489,2,26,11,34,95,21,76,5,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,2167,608,544,1159,1937,4,410,1846,269,38,1
942,724,92,21,4207,71,725,3,52,3,48,158,7,11,29,56,289,31,806,2,28,898,2,111,2,1415,80,7,14,312,2324,48,95,454,139,196,67,965,286,2,1075,943,61,154,7,7,11,217,200,138,0
593,2,21,128,312,305,317,165,317,30,180,74,131,3064,4208,319,22,1253,576,1276,5541,16,487,1847,74,867,589,4209,1278,30,1129,369,3065,5542,4210,5543,880,317,74,5544,606,1620,317,74,5545,433,2330,836,508,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,89,392,3,175,81,106,1,1160,1,35,24,4,2169,441,2506,621,231,10,7,8,152,1160,1
131,3539,1163,367,37,30,1687,1450,17,801,70,27,13,725,15,517,2170,69,12,146,1500,69,456,110,41,124,71,30,62,4,140,179,48,109,1,14,285,3540,762,603,3541,3066,214,100,22,20,22,36,153,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,33,6,205,306,4213,19,302,313,235,48,8,577,967,295,237,11,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,130,3,5,70,77,54,6,419,79,2043,52,415,92,13,419,409,84,12,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5548,5549,1,18,4,1
49,49,36,1104,172,42,406,1130,1,1939,47,40,21,4,88,352,944,14,35,594,12,28,711,9,68,899,4,115,34,118,188,67,227,251,6,3,46,9,131,108,53,93,367,2044,61,27,21,12,138,240,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2171,302,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,15,51,454,3,5,51,1,1,13,192,6,494,1,90,762,33,585,676,459,45,44,33,82,15,3,5,31,0
0,0,0,0,0,0,0,0,0,58,15,2731,411,76,808,32,2,1757,96,1105,76,146,31,10,456,35,578,21,262,66,115,96,96,96,158,316,63,200,945,985,3067,1417,4214,96,3046,593,333,443,48,2332,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4215,1
4,4217,2172,55,78,124,389,277,1280,101,170,566,3544,243,50,199,57,183,4218,29,8,3545,305,141,67,10,9,364,7,1,151,219,78,29,601,7,95,513,66,825,195,21,221,81,1,5552,5553,2507,50,32,0
2,48,109,306,57,5554,384,14,61,110,538,42,54,48,216,66,3546,66,2509,144,467,265,1,3547,1848,265,1,23,3548,525,786,994,480,475,14,1193,238,2732,86,857,5555,9,8,77,626,4,324,11,20,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,29,772,102,58,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,26,1849,1940,358,77,4219,1940,110,5556,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,433,1501,127,28,1,213,190,591,28,342,32,3068,373,2045,393,646,1165,486,13,7,181,61,1375,363,165,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,929,81,251,127,240,1850,42,127,4220,2733,43,5557,2733,1,10,38,787,195,5558,1013,13,627,181,634,14,38,58,145,260,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5559,1131,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,981,151,473,14,365,1419,32,64,1,3549,809,98,18,27,231,164,186,169,304,493,37,227,6,964,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,59,16,398,17,508,10,4221,118,138,67,44,28,22,2,1,4,115,37,5560,5561,237,210,5562,191,1941,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5563,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,17,1,226,584,486,63,1
62,1,81,15,2,1,3069,71,9,1227,50,40,343,2173,4222,2333,50,34,216,280,156,18,78,1060,25,41,2,1,37,20,1851,18,27,578,109,37,210,53,372,8,30,43,750,151,1,21,535,7,429,343,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,60,8,195,711,218,27,12,146,608,49,146,2510,14,301,608,125,15,151,175,70,64,209,231,98,72,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,809,437,2046,52,437,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2334,266,58,260,60,847,2039,3070,545,4223,1852,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,178,3550,2174,2175,3071,32,33,20,355,45,207,88,459,142,159,88,59,609,82,1853,37,55,57,254,677,5564,4224,2047,4224,4225,1688,475,5565,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,81,15,5566,476,100,11,51,134,98,81,1561,81,1,15,858,82,1689,78,1943,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1451,15,147,41,82,2335,1228,282,775,619,147,15,78,5567,690,155,137,595,295,3072,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,2176,2176,635,37,35,111,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,37,79,170,1562,17,211,1
4226,3554,297,4227,12,13,26,2,332,12,33,425,21,155,54,425,26,737,75,27,80,498,2179,402,35,25,132,566,965,12,132,120,9,143,116,837,96,464,1,9,44,221,18,532,163,109,68,396,28,1230,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,262,71,678,6,62,56,125,303,238,16,68,628,196,70,18,444,1
356,31,10,1945,2515,10,57,177,339,726,1282,285,57,177,734,1221,339,261,28,8,480,27,556,19,366,4,1761,78,38,58,331,183,188,8,565,59,176,64,8,129,5574,127,55,1231,1133,376,110,946,995,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,11,5,629,581,388,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,539,916,14,539,34,17,13,2,115,6,917,103,67,14,129,38,34,532,2,0
237,44,142,149,968,44,409,191,77,1222,51,122,33,14,35,882,397,199,17,637,184,2181,5576,383,1036,122,44,35,56,148,480,513,429,80,203,347,5577,240,181,627,480,1285,122,56,8,121,106,66,2738,24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,126,256,452,0
86,579,4230,1196,4230,571,5578,500,4231,4232,1763,5579,252,57,21,34,42,20,17,3075,20,693,96,538,237,652,9,119,3539,2517,6,61,212,213,297,17,652,900,13,2337,456,227,118,6,211,3539,25,703,36,859,1
1622,314,90,171,610,297,95,563,986,28,109,312,996,72,32,319,77,137,200,384,462,1167,501,13,286,417,173,3556,442,79,469,1198,16,62,99,354,1154,51,44,276,51,297,54,52,283,20,297,489,99,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,238,202,5580,2182,604,99,3557,4233,0
488,772,21,14,2739,4236,3559,302,9,708,4,5583,1453,39,2050,70,88,4236,3559,292,4,16,348,1454,7,15,22,154,378,4,5584,1453,5585,44,140,16,411,521,707,57,131,5586,113,746,5587,459,474,258,307,503,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,48,12,13,2,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,771,458,372,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,20,11,21,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,5588,107,95,504,93,410,75,5589,1325,1693,5590,3076,901,122,85,289,92,8,3,9,314,280,48,29,123,765,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,136,116,17,664,5591,0
66,5,967,1378,258,465,1037,209,121,16,7,72,66,110,677,397,110,110,64,585,221,1,106,2338,54,301,61,35,52,11,35,7,66,28,947,1623,302,52,66,630,2518,52,142,580,423,110,3,5,13,259,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,197,130,5592,5593,152,19,13,653,494,5594,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,173,89,4237,5595,1624,5596,3,2,22,1038,2,1258,452,70,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,78,44,665,36,1107,1422,50,5597,5598,5,67,39,1039,66,5599,11,15,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,78,9,132,96,72,107,168,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5600,277,244,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,51,2183,639,68,4,1758,1
53,1694,308,6,605,47,47,67,514,2519,96,5602,2740,91,283,5603,3077,38,15,251,1168,1456,1625,839,91,283,1168,251,379,63,222,713,45,85,403,222,713,5604,416,119,7,291,13,118,25,3,173,6,222,713,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,574,133,283,4,125,199,16,494,266,0
183,2,233,997,2052,19,5605,24,645,176,77,106,26,46,854,54,5,601,15,40,446,48,554,156,113,42,483,103,1,114,271,86,25,1017,210,9,17,128,20,112,57,59,34,149,56,83,189,359,30,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,250,103,40,850,90,4,26,51,158,216,31,1,104,39,282,59,12,53,63,40,143,12,96,361,1695,113,38,412,20,578,200,12,105,0
72,34,241,10,583,90,54,30,583,484,541,229,484,30,62,40,21,46,136,651,4238,4239,5610,11,651,2742,524,4240,869,313,1077,30,583,2,1,9,2,1,9,70,67,336,41,129,13,12,65,119,129,930,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,145,155,69,61,316,61,14,118,265,118,184,118,144,196,812,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,232,232,603,3080,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,4,5611,167,181,178,1457,294,1504,19,1040,300,110,41,0
22,157,3081,140,1011,16,9,741,1754,19,5621,731,5622,75,347,62,32,3565,1697,7,37,53,358,76,173,59,27,743,18,2743,699,17,49,34,1284,31,704,88,306,235,1377,2339,32,252,1505,1698,21,71,500,136,0
285,2340,78,1947,86,9,526,1456,67,1327,1169,247,13,1458,663,983,496,996,521,3,11,4245,17,2,26,154,63,488,410,367,4,150,1498,8,1235,81,1,104,186,693,81,1858,243,406,2341,1101,1061,64,1,1502,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8,84,116,2522,870,1062,129,19,2188,116,81,116,172,871,0
151,257,298,36,492,19,43,527,8,1764,624,164,103,164,32,6,35,16,44,41,407,426,572,18,1018,221,572,379,6,221,404,43,6,50,3,77,474,83,610,43,2,192,3,15,77,624,272,158,3,46,0
0,0,0,0,0,0,0,0,0,0,0,9,4,18,235,97,17,333,621,412,41,690,511,15,29,395,41,25,37,54,147,114,35,28,36,12,1,67,1019,47,1106,147,31,764,1936,44,9,37,172,319,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,146,625,31,451,15,2,96,29,2342,198,142,39,340,106,141,2054,159,201,1,258,112,1058,21,76,368,49,1,17,368,29,328,1
0,0,0,0,0,0,0,0,0,0,193,5,65,2,335,542,260,134,132,82,221,7,161,168,104,5623,298,60,319,1622,9,542,303,60,2055,16,814,131,108,172,106,3566,113,91,3,530,131,12,379,471,1
2056,272,1565,949,378,705,51,49,408,38,38,2,126,449,3567,15,943,378,3082,42,100,651,59,378,17,54,116,59,4246,1765,1236,810,15,651,460,305,535,473,393,13,200,92,305,2523,72,71,48,42,393,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,5,74,5625,507,2057,5626,508,265,3568,5627,2189,245,5628,666,302,632,7,341,689,428,1170,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,209,141,15,3,11,604,1948,0
89,46,1506,4250,355,42,63,104,6,114,1559,325,355,63,162,44,589,2744,150,733,447,35,36,46,1109,8,571,18,3054,459,407,262,224,26,6,94,1628,47,3,2527,93,826,101,679,115,736,18,26,368,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,130,2528,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,436,37,67,4,921,88,17,915,15,237,177,615,15,3,9,37,48,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,73,89,1135,203,347,278,1380,54,29,48,13,53,815,3,5,860,223,1562,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,633,70,487,72,64,78,12,218,305,55,301,16,450,155,69,220,1078,3084,608,106,20,1566,933,755,301,902,27,3576,2517,950,5635,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,183,311,2505,55,849,256,416,91,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,396,476,67,21,447,1,3085,995,4251,602,295,13,640,322,72,13,640,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,145,1629,434,63,2190,397,20,55,20,1504,674,680,83,512,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,350,268,39,206,33,14,184,1504,4,8,11,1700,1423,390,757,61,380,93,1,3086,4,715,51,268,250,113,159,1
